Id,age,gender,ind-debateclub,ind-degree,ind-entrepeneur_exp,ind-exact_study,ind-international_exp,ind-languages,ind-previous_exp,ind-programming_exp,ind-testresult,ind-university_grade,nationality,sport,decision
x4713a,32,male,False,master,False,True,False,1,3,True,32,65,Dutch,Rugby,False
x8724f,22,male,False,master,False,True,False,1,3,True,32,67,Belgian,Football,False
x5063g,25,female,False,master,False,True,True,0,3,False,47,64,Dutch,Running,False
x8402f,32,female,False,master,False,True,False,0,3,False,32,63,Dutch,Golf,False
x3090a,30,male,False,bachelor,True,False,False,2,3,False,22,52,German,Swimming,True
x4683g,25,female,False,bachelor,False,True,False,1,3,False,28,62,Belgian,Swimming,False
x6896d,27,male,False,bachelor,False,True,False,0,3,True,38,66,Dutch,Chess,False
x4104e,24,female,True,bachelor,False,True,False,2,3,True,30,60,Dutch,Cricket,False
x7577d,25,male,True,master,True,False,False,3,3,True,26,67,Dutch,Swimming,True
x9968a,28,female,False,master,False,True,False,1,3,True,39,69,Dutch,Swimming,False
x3000b,26,male,False,bachelor,False,False,True,0,3,False,23,53,German,Golf,False
x2751d,27,female,False,bachelor,False,True,False,1,3,True,42,67,Dutch,Golf,False
x2468f,21,female,False,bachelor,False,False,False,0,3,False,33,57,Dutch,Chess,False
x5844f,28,male,False,master,False,False,True,0,3,False,27,59,Belgian,Cricket,False
x9974c,23,female,True,bachelor,False,True,False,2,3,True,41,70,Dutch,Tennis,True
x6929c,30,male,True,bachelor,True,False,False,2,3,False,25,51,Dutch,Rugby,True
x7742b,26,male,False,phd,False,False,True,1,3,False,27,66,Dutch,Rugby,False
x8327a,28,female,False,master,False,True,False,1,3,True,37,70,German,Football,False
x9261f,24,female,False,bachelor,False,True,False,0,3,False,25,59,Dutch,Chess,False
x6711c,31,male,False,phd,False,False,True,2,3,False,36,60,Dutch,Golf,False
x4976g,27,male,False,master,True,False,False,2,3,False,36,63,Dutch,Football,True
x6560b,23,female,False,phd,False,True,True,2,3,True,36,76,German,Running,False
x1571f,24,male,False,bachelor,False,True,False,1,3,True,29,64,Dutch,Football,False
x3933e,27,male,True,master,True,False,False,1,3,False,26,63,Dutch,Rugby,False
x6547g,28,female,False,master,False,False,True,1,3,False,37,70,Belgian,Rugby,False
x9460b,24,female,False,master,False,True,False,1,3,False,43,66,German,Swimming,False
x8818d,24,male,True,bachelor,True,False,False,2,3,False,20,51,Dutch,Rugby,True
x8638e,22,male,True,master,True,True,False,2,3,True,36,72,Dutch,Tennis,True
x3551e,31,female,False,bachelor,False,False,True,2,3,False,37,60,Belgian,Rugby,False
x6581c,31,male,False,bachelor,False,True,False,0,3,True,22,65,Dutch,Golf,False
x2649g,26,female,True,master,True,False,False,3,3,False,32,61,Dutch,Football,True
x7974e,25,female,True,bachelor,False,True,False,1,3,False,24,60,Dutch,Chess,False
x7304d,26,female,False,master,False,True,False,1,3,True,37,70,Dutch,Running,False
x8381e,24,male,True,bachelor,False,True,False,2,3,True,32,66,Belgian,Golf,False
x7113a,24,female,False,bachelor,False,True,False,2,3,True,39,70,Dutch,Tennis,True
x5606f,22,female,False,master,False,True,False,1,3,True,40,70,Dutch,Running,False
x8792d,24,male,False,master,True,True,True,2,3,False,45,66,Belgian,Football,True
x9864b,25,female,False,master,False,False,False,2,3,False,42,60,Dutch,Swimming,False
x7483b,22,female,False,bachelor,False,False,False,0,3,True,30,58,Dutch,Chess,False
x9725a,21,female,False,bachelor,False,True,False,0,3,True,32,64,Dutch,Swimming,False
x5347e,21,male,False,bachelor,False,True,False,2,3,False,29,62,Dutch,Football,True
x6320b,27,male,False,bachelor,False,False,False,1,3,False,32,62,Dutch,Running,False
x3013b,28,female,True,bachelor,False,True,False,1,3,True,30,63,Dutch,Golf,False
x7453a,24,male,True,bachelor,True,True,False,3,3,True,34,68,Dutch,Football,True
x3178e,25,male,False,bachelor,False,False,False,1,3,False,36,59,Dutch,Rugby,False
x3470b,32,female,False,master,False,False,False,0,3,False,21,54,Dutch,Cricket,False
x3063c,28,male,True,bachelor,True,False,False,3,3,False,35,59,Belgian,Football,True
x4227c,28,male,False,phd,False,False,True,1,3,False,36,59,Dutch,Cricket,False
x8658c,22,male,False,bachelor,False,True,False,1,3,True,30,62,Dutch,Football,False
x6219b,30,male,True,bachelor,True,False,False,3,3,False,10,62,Dutch,Rugby,True
x7350g,25,female,False,bachelor,False,False,True,0,3,False,26,60,Dutch,Swimming,False
x6214b,30,female,False,master,False,True,False,1,3,False,40,69,Dutch,Cricket,False
x6784a,25,female,False,bachelor,False,False,False,1,3,False,30,62,Belgian,Chess,False
x4943e,25,female,True,bachelor,False,True,False,2,3,True,28,67,Dutch,Golf,True
x2923d,27,male,False,bachelor,False,False,False,1,3,False,25,57,Dutch,Running,False
x1372f,31,female,False,master,False,False,True,1,3,False,35,62,German,Rugby,False
x1523f,28,female,False,bachelor,False,True,False,1,3,False,34,64,German,Football,False
x7584a,27,female,True,bachelor,False,True,False,2,3,False,30,64,German,Football,True
x5616a,27,male,False,phd,False,False,True,0,3,False,28,61,Belgian,Football,False
x1183a,26,male,True,master,True,False,False,3,3,False,26,57,Dutch,Rugby,True
x3764g,25,male,True,master,False,True,False,2,3,True,31,72,Dutch,Tennis,True
x3347e,32,male,False,master,False,False,True,0,3,False,36,57,Dutch,Football,False
x6323b,25,female,False,bachelor,False,True,False,0,3,False,26,56,Dutch,Running,False
x3634a,21,male,False,master,True,True,False,2,3,True,43,74,Dutch,Cricket,True
x5990b,23,female,False,bachelor,False,True,False,2,3,False,38,62,Belgian,Running,True
x2202b,27,male,False,bachelor,False,False,False,1,3,False,31,54,Dutch,Tennis,False
x2163c,32,male,False,bachelor,False,False,False,1,3,False,25,56,Dutch,Cricket,False
x4114d,32,male,False,master,False,False,True,1,3,False,22,60,Dutch,Golf,False
x4705b,25,female,True,master,False,True,False,2,3,True,35,71,Belgian,Cricket,False
x9723e,27,male,False,master,True,False,True,2,3,False,21,52,Dutch,Tennis,True
x4329g,27,female,False,bachelor,False,True,False,1,3,False,32,61,Dutch,Cricket,False
x7102f,28,female,False,master,False,False,True,1,3,False,23,59,Dutch,Rugby,False
x7918a,30,male,True,bachelor,True,False,False,2,3,False,33,55,Dutch,Rugby,True
x5332f,25,female,False,bachelor,False,False,False,2,3,False,28,62,Dutch,Cricket,True
x7845g,22,female,False,master,False,True,False,1,3,True,38,75,Dutch,Chess,False
x4497g,27,male,False,master,True,True,False,2,3,True,35,69,German,Swimming,True
x5723b,29,male,True,master,True,False,True,2,3,False,29,61,Dutch,Tennis,True
x2412e,26,male,True,bachelor,True,False,False,3,3,False,33,61,Dutch,Football,True
x8526g,25,male,False,bachelor,False,True,False,1,3,True,28,62,Belgian,Tennis,False
x3596f,28,male,True,master,False,False,False,2,3,False,35,62,Dutch,Tennis,True
x1366g,29,female,True,master,True,False,False,3,3,False,26,66,Dutch,Football,True
x7020b,27,female,False,bachelor,False,True,False,1,3,False,30,60,Belgian,Swimming,False
x7043b,23,female,False,phd,False,True,False,1,3,True,47,76,Dutch,Swimming,False
x6018e,24,female,False,bachelor,False,False,False,1,3,False,22,56,Dutch,Football,False
x8330g,27,female,False,phd,False,True,False,2,3,True,34,76,Dutch,Swimming,False
x7254a,28,male,True,master,True,False,False,3,3,False,36,68,Dutch,Rugby,True
x2078a,27,male,False,phd,False,False,True,1,3,False,28,56,Dutch,Rugby,False
x5139f,25,male,False,bachelor,False,False,False,1,3,False,32,62,Dutch,Football,False
x2554e,29,male,False,bachelor,True,False,False,2,3,False,33,63,Dutch,Football,True
x9459c,27,female,False,bachelor,False,True,False,1,3,False,35,65,German,Rugby,False
x8843g,22,female,False,master,False,True,False,1,3,True,42,73,Dutch,Running,False
x7043g,27,male,False,bachelor,False,True,False,2,3,True,33,63,Dutch,Football,False
x7619f,24,male,True,bachelor,False,True,False,2,3,True,34,71,German,Tennis,True
x3537d,28,female,False,bachelor,False,True,False,1,3,True,28,70,Dutch,Football,False
x4617a,25,male,True,master,True,False,False,3,3,False,28,58,Dutch,Rugby,True
x3602g,25,female,True,bachelor,True,False,False,2,3,False,23,49,Dutch,Rugby,False
x7222e,32,female,False,master,False,True,True,1,3,False,26,63,Dutch,Football,False
x5004f,28,male,False,bachelor,False,False,False,1,3,False,33,55,Dutch,Football,False
x9417e,22,female,False,bachelor,False,True,False,0,3,False,30,62,Belgian,Running,False
x4262b,28,female,False,master,False,True,False,1,3,True,22,67,Dutch,Chess,False
x1988f,26,male,False,master,False,True,False,1,3,True,35,63,Dutch,Cricket,False
x2091a,22,female,False,bachelor,False,False,False,2,3,False,28,63,Dutch,Swimming,False
x9433f,32,female,False,master,False,True,True,1,3,False,33,67,Dutch,Golf,False
x2463e,28,male,True,phd,True,False,True,2,3,False,33,63,Dutch,Football,True
x8789g,30,male,False,bachelor,False,False,False,1,3,False,30,59,Dutch,Football,False
x4563a,29,male,True,master,True,False,True,3,3,False,37,68,Dutch,Rugby,True
x7286a,24,female,False,bachelor,False,False,False,1,3,False,25,56,Dutch,Running,False
x3302c,25,other,True,bachelor,True,True,False,2,3,True,37,69,Belgian,Running,False
x5291f,22,female,False,bachelor,False,True,False,2,3,True,33,70,Dutch,Cricket,False
x5388a,27,male,False,bachelor,False,False,False,1,3,False,30,54,Dutch,Football,False
x9983g,26,female,False,master,False,False,False,1,3,False,23,60,Dutch,Running,False
x1045d,28,female,False,master,False,True,False,1,3,True,29,68,Dutch,Football,False
x7021g,25,female,False,master,False,False,True,2,3,False,35,60,Dutch,Rugby,True
x2411c,21,male,False,bachelor,False,False,False,1,3,False,26,59,Dutch,Tennis,False
x1314d,25,female,True,master,True,False,False,3,3,False,31,54,Dutch,Football,True
x5629f,25,female,False,master,False,True,True,0,3,True,35,68,Dutch,Chess,False
x3171d,22,male,False,bachelor,False,True,False,1,3,True,42,67,Dutch,Football,False
x6130d,25,male,False,bachelor,True,False,False,2,3,False,27,57,Dutch,Rugby,True
x6174f,28,male,False,master,False,False,False,1,3,False,29,63,Dutch,Football,False
x8824d,28,female,False,master,False,False,False,1,3,False,27,56,Dutch,Swimming,False
x2886c,32,male,False,phd,False,True,True,1,3,False,32,68,German,Cricket,False
x6847d,24,female,False,bachelor,False,False,False,1,3,True,34,62,Dutch,Swimming,False
x4285f,32,female,False,master,False,True,False,1,3,True,26,69,Dutch,Cricket,False
x2260e,24,female,False,bachelor,False,False,False,1,3,False,22,56,Dutch,Rugby,False
x1389d,32,male,False,phd,False,False,True,1,3,False,24,59,Dutch,Rugby,False
x1306c,21,female,False,bachelor,False,False,True,1,3,False,35,61,German,Football,False
x5634e,26,female,False,bachelor,False,False,False,0,3,False,36,55,Dutch,Rugby,False
x2608f,29,male,True,master,False,False,True,2,3,False,29,60,Dutch,Rugby,True
x8798a,28,male,True,bachelor,False,False,False,2,3,False,28,58,Dutch,Rugby,True
x3168e,30,male,False,master,True,False,False,2,3,False,29,59,Dutch,Rugby,True
x8486f,26,female,False,master,False,True,False,1,3,True,41,72,Dutch,Chess,False
x9531b,28,female,False,bachelor,False,False,False,1,3,True,25,60,Dutch,Swimming,False
x7155e,26,male,False,bachelor,False,False,False,1,3,False,25,48,Dutch,Rugby,False
x8150c,28,other,False,bachelor,False,True,False,1,3,False,24,60,German,Tennis,False
x3175b,27,female,False,master,False,True,False,1,3,True,36,67,Dutch,Chess,False
x8295g,26,male,False,bachelor,False,False,False,1,3,False,28,55,Dutch,Swimming,False
x7063g,28,female,False,bachelor,False,False,True,0,3,False,34,58,Belgian,Running,False
x9691g,29,female,False,phd,False,True,True,0,3,True,17,62,Dutch,Cricket,False
x8088d,24,male,False,bachelor,False,True,False,1,3,True,37,68,Dutch,Swimming,False
x7264a,30,female,False,master,False,True,True,0,3,False,28,63,Dutch,Golf,False
x7966f,28,male,False,master,True,False,True,2,3,False,31,62,Dutch,Rugby,True
x8286b,25,female,False,master,True,False,True,2,3,False,35,66,Dutch,Swimming,False
x2107b,28,female,False,bachelor,False,False,False,0,3,False,35,58,Dutch,Swimming,False
x6864c,25,female,False,bachelor,False,True,False,1,3,True,32,66,Dutch,Football,False
x4522d,29,female,False,master,False,False,True,1,3,False,34,59,Dutch,Swimming,False
x3030a,21,female,False,phd,False,True,False,1,3,True,46,76,Dutch,Chess,False
x2754c,24,male,True,master,True,True,False,2,3,True,44,75,Dutch,Tennis,True
x8921f,23,male,True,master,True,True,False,2,3,False,42,69,Dutch,Tennis,True
x2336f,24,male,True,bachelor,True,False,False,2,3,False,34,61,Dutch,Football,True
x9194f,28,male,False,bachelor,False,False,False,2,3,False,30,60,Dutch,Swimming,True
x8149e,24,male,False,master,False,True,True,1,3,True,28,73,Dutch,Chess,False
x1985a,24,male,False,bachelor,False,True,False,1,3,False,29,61,Dutch,Cricket,False
x2058e,31,female,False,phd,False,True,True,1,3,True,29,68,Belgian,Rugby,False
x2074g,31,male,False,master,False,False,True,0,3,False,40,60,Dutch,Golf,False
x9288d,25,male,True,bachelor,False,False,False,2,3,False,24,50,Dutch,Rugby,True
x3581f,24,male,False,master,False,False,False,2,3,False,27,53,Dutch,Tennis,True
x6754e,32,male,False,master,False,True,True,1,3,False,36,67,Dutch,Golf,False
x8955f,25,male,True,phd,True,False,False,2,3,False,29,58,Dutch,Swimming,True
x3419c,30,male,True,bachelor,True,False,False,2,3,False,35,55,German,Rugby,True
x9713d,21,female,True,bachelor,False,True,False,2,3,True,31,69,Dutch,Football,False
x4478b,21,female,True,master,False,True,False,2,3,False,34,68,Dutch,Chess,False
x1982b,24,male,False,master,True,True,False,2,3,False,30,69,Dutch,Football,True
x1661d,28,female,False,bachelor,False,True,False,1,3,False,26,66,Dutch,Tennis,False
x9561c,25,male,False,bachelor,True,True,False,2,3,True,31,70,German,Golf,False
x2837g,26,male,False,master,False,False,True,1,3,False,27,56,Belgian,Cricket,False
x6967b,23,female,False,master,True,True,False,2,3,True,33,72,Dutch,Running,False
x1707f,21,male,False,bachelor,True,False,False,1,3,False,28,63,Dutch,Tennis,False
x4290f,28,male,False,bachelor,True,False,False,2,3,False,22,60,Dutch,Football,False
x5682f,21,female,False,bachelor,False,True,False,1,3,False,34,69,Dutch,Swimming,False
x5116a,28,male,False,master,False,False,True,1,3,False,21,59,Dutch,Football,False
x4801d,27,female,True,master,False,False,False,2,3,False,34,62,Dutch,Football,True
x1832d,23,female,False,master,False,True,True,1,3,False,32,64,Dutch,Chess,False
x7294c,28,female,False,bachelor,False,False,False,0,3,False,23,61,Dutch,Swimming,False
x8912e,29,male,True,bachelor,True,False,False,2,3,False,22,49,Dutch,Football,False
x8888a,21,female,False,bachelor,False,False,False,1,3,False,26,60,Dutch,Swimming,False
x3090e,28,female,False,master,False,False,True,0,3,True,33,63,Dutch,Rugby,False
x4048b,22,female,False,bachelor,False,False,False,1,3,False,35,58,Dutch,Football,False
x3789b,29,male,True,bachelor,True,False,False,3,3,False,15,49,German,Swimming,False
x5035e,24,female,False,bachelor,True,True,False,2,3,True,33,65,German,Running,True
x4602b,27,male,True,phd,False,False,True,2,3,False,25,52,Dutch,Football,False
x1888d,28,male,True,master,True,False,False,2,3,False,29,52,German,Tennis,True
x4382f,28,female,False,bachelor,False,False,False,1,3,False,30,59,Dutch,Running,False
x7781d,24,female,False,phd,False,True,True,0,3,True,21,70,Dutch,Chess,False
x8006c,26,male,False,master,True,False,False,2,3,False,23,51,Dutch,Rugby,True
x6596d,26,male,False,bachelor,False,False,False,1,3,False,21,50,Dutch,Football,False
x1420e,27,male,False,bachelor,True,False,False,2,3,False,37,64,Dutch,Football,False
x6658c,31,female,False,master,False,True,True,1,3,True,35,70,Dutch,Golf,True
x3906b,30,female,False,master,False,False,False,1,3,False,41,64,Dutch,Golf,False
x6387b,28,female,False,master,False,True,True,1,3,False,33,68,German,Swimming,False
x4175g,26,male,False,bachelor,False,False,False,0,3,False,21,50,Dutch,Cricket,False
x1667e,27,male,True,master,False,True,False,2,3,True,26,68,Dutch,Golf,True
x8329e,27,male,False,bachelor,False,True,False,1,3,True,25,69,German,Running,False
x5120e,26,male,True,phd,True,False,False,3,3,False,22,60,Dutch,Tennis,True
x2871c,29,female,False,phd,False,False,True,1,3,False,32,62,Dutch,Rugby,False
x2052g,21,female,False,master,False,True,False,1,3,False,34,64,Dutch,Swimming,False
x9042a,23,female,False,bachelor,False,True,False,1,3,False,23,62,Belgian,Chess,False
x9821e,29,female,False,bachelor,False,False,False,1,3,False,36,64,Dutch,Golf,False
x7104a,25,male,False,bachelor,True,False,True,2,3,False,29,64,Dutch,Rugby,True
x3059e,28,female,False,bachelor,False,False,False,2,3,False,26,52,Belgian,Rugby,False
x2339a,29,male,False,bachelor,True,False,False,1,3,False,33,51,Dutch,Swimming,False
x5364f,24,male,False,bachelor,True,False,False,2,3,False,34,61,Dutch,Football,True
x3762c,27,female,False,bachelor,False,False,False,1,3,False,26,56,Belgian,Running,False
x2581c,23,female,False,master,False,True,False,1,3,True,29,68,Belgian,Chess,False
x9698e,29,male,True,bachelor,True,False,False,3,3,False,14,51,Dutch,Rugby,True
x6721g,21,female,False,master,False,True,False,1,3,True,29,66,Dutch,Cricket,False
x2990f,25,female,False,bachelor,False,False,False,0,3,False,28,59,Dutch,Chess,False
x7306g,23,female,False,bachelor,False,True,False,1,3,False,25,60,Dutch,Running,False
x7341g,21,male,False,bachelor,False,True,False,1,3,False,32,66,Dutch,Football,False
x4934c,29,male,False,master,False,False,False,1,3,False,25,51,Dutch,Rugby,False
x3127e,25,male,True,master,True,False,False,3,3,False,31,66,Dutch,Football,True
x3211b,30,male,True,master,True,False,False,2,3,False,25,58,Belgian,Rugby,True
x2770f,21,female,False,bachelor,False,True,False,0,3,True,32,63,Dutch,Chess,False
x8017a,29,male,False,master,False,False,False,1,3,False,29,55,Dutch,Rugby,False
x4990c,31,other,False,master,False,False,True,1,3,False,24,59,Dutch,Golf,False
x9709e,25,male,False,master,False,False,False,2,3,False,34,55,Dutch,Tennis,True
x8341b,24,male,True,master,True,False,False,3,3,False,27,55,Dutch,Football,True
x7933a,30,female,False,phd,False,False,True,1,3,False,32,64,Dutch,Golf,False
